dateCrawled,name,seller,offerType,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen,
3/9/2016 7:54,Fiat_Stilo_1_6_16V,privat,Angebot,1650,limousine,2003,manuell,103,stilo,150000,3,benzin,fiat,nein,3/9/2016 0:00,0,29476,3/11/2016 1:16,
3/14/2016 15:38,Toyota_Yaris_1.0,privat,Angebot,1290,kleinwagen,2003,manuell,65,yaris,150000,6,benzin,toyota,ja,3/14/2016 0:00,0,38321,3/15/2016 10:16,
3/14/2016 5:50,VW_Passat_fuer_Bastler***RESERVIERT_Fuer_Senny***,privat,Angebot,300,andere,1994,manuell,0,,150000,0,benzin,volkswagen,ja,3/13/2016 0:00,0,27574,3/14/2016 7:48,
3/7/2016 1:51,Volkswagen_Touareg_3.0_V6_TDI_Blue_Motion_DPF_Automatik_Vol,privat,Angebot,28900,suv,2011,automatik,239,touareg,125000,7,diesel,volkswagen,nein,3/7/2016 0:00,0,31707,4/7/2016 9:45,
3/12/2016 9:37,Mitsubishi_Carisma_GDI_1.8_Avance_8_fach_bereift,privat,Angebot,1299,limousine,1999,manuell,125,carisma,150000,7,benzin,mitsubishi,nein,3/12/2016 0:00,0,1217,3/12/2016 9:37,
3/11/2016 8:53,Opel_Insignia_2.0_CDTI_Sports_Tourer_Aut.,privat,Angebot,19500,kombi,2013,automatik,160,insignia,50000,3,diesel,opel,nein,3/11/2016 0:00,0,42579,4/6/2016 13:17,
3/23/2016 16:56,Renault_Twingo_1.2_16V,privat,Angebot,999,kleinwagen,2002,manuell,75,twingo,150000,11,benzin,renault,nein,3/23/2016 0:00,0,45897,3/23/2016 16:56,
3/23/2016 18:57,BMW_330_Ci,privat,Angebot,15800,coupe,2003,manuell,231,3er,50000,1,benzin,bmw,nein,3/23/2016 0:00,0,91589,3/31/2016 6:46,
3/26/2016 23:52,BMW_520i,privat,Angebot,6990,limousine,2004,manuell,170,5er,150000,5,benzin,bmw,nein,3/26/2016 0:00,0,74074,4/7/2016 2:46,
3/31/2016 19:57,Mercedes_Benz_A190_Elegance,privat,Angebot,2600,kleinwagen,2002,manuell,128,a_klasse,150000,8,benzin,mercedes_benz,nein,3/31/2016 0:00,0,68623,4/6/2016 14:18,
3/26/2016 14:54,Golf_2_1.3_CL_NZ_Euro_2,privat,Angebot,550,kleinwagen,1991,manuell,55,golf,150000,7,benzin,volkswagen,,3/26/2016 0:00,0,46459,4/6/2016 3:17,
3/21/2016 1:36,Opel_Omega_2.2_Caravan_Automatik_Kombi_Ahk_Standheizung,privat,Angebot,1850,kombi,2000,automatik,144,omega,150000,1,benzin,opel,nein,3/21/2016 0:00,0,36043,4/3/2016 23:16,
3/19/2016 11:54,Mercedes_Benz_C_180_Kompressor_Automatik_Classic,privat,Angebot,4700,limousine,2004,automatik,143,c_klasse,100000,11,benzin,mercedes_benz,nein,3/19/2016 0:00,0,10623,4/6/2016 14:46,
3/7/2016 23:36,AUDI_A4_S_line,privat,Angebot,1500,limousine,2000,manuell,110,,150000,4,diesel,audi,,3/7/2016 0:00,0,27383,4/3/2016 14:47,
3/23/2016 12:38,vw_polo_mit_kat,privat,Angebot,550,kleinwagen,1992,manuell,55,polo,150000,5,benzin,volkswagen,,3/23/2016 0:00,0,58730,3/23/2016 12:38,
3/9/2016 20:45,Opel_Meriva_A,privat,Angebot,3600,limousine,2009,manuell,90,meriva,150000,6,benzin,opel,,3/9/2016 0:00,0,48653,3/10/2016 17:17,
3/7/2016 21:55,BMW_X1_sDrive20d_panaroma_dach,privat,Angebot,17999,limousine,2010,manuell,177,x_reihe,150000,4,diesel,bmw,nein,3/7/2016 0:00,0,88630,3/14/2016 21:16,
3/27/2016 17:58,Volkswagen_T4_Multivan,privat,Angebot,9999,bus,1998,manuell,102,transporter,150000,6,diesel,volkswagen,nein,3/27/2016 0:00,0,46145,4/1/2016 18:25,
3/24/2016 11:50,VW_Polo_**Nichtraucherfahrzeug**,privat,Angebot,490,kleinwagen,1998,manuell,60,polo,100000,9,benzin,volkswagen,nein,3/24/2016 0:00,0,87629,3/25/2016 20:17,
3/16/2016 20:38,T4_California_Coach_Syncro,privat,Angebot,10500,bus,1998,manuell,115,transporter,150000,1,benzin,volkswagen,nein,3/16/2016 0:00,0,90559,3/22/2016 1:17,
4/3/2016 14:54,Volkswagen_Golf__6_1.4_TSI_Comfortline_8fach_bereift_TOP,privat,Angebot,0,limousine,2009,manuell,122,golf,70000,11,benzin,volkswagen,nein,4/3/2016 0:00,0,97840,4/5/2016 14:15,
3/14/2016 17:25,Golf_III_Turbodiesel,privat,Angebot,650,limousine,1995,manuell,90,golf,150000,5,diesel,volkswagen,nein,3/14/2016 0:00,0,65366,3/15/2016 16:27,
3/12/2016 23:55,Seat_Leon_Style_Top_Ausstattung,privat,Angebot,9500,limousine,2009,manuell,125,leon,100000,11,benzin,seat,nein,3/12/2016 0:00,0,46459,3/19/2016 11:46,
3/8/2016 17:54,BMW_320D_Kombi_mit_Unfallschaden,privat,Angebot,2500,kombi,2003,automatik,150,3er,150000,5,diesel,bmw,ja,3/8/2016 0:00,0,79183,3/10/2016 3:16,
3/13/2016 9:25,Corsa_B_1_4_Automatik,privat,Angebot,990,kleinwagen,1995,automatik,60,corsa,150000,5,benzin,opel,,3/13/2016 0:00,0,56070,4/5/2016 17:25,
3/26/2016 22:55,Audi_A4_Avant_2_0_TFSI_Quattro,privat,Angebot,8999,kombi,2005,manuell,0,a4,150000,10,benzin,audi,nein,3/26/2016 0:00,0,8060,4/7/2016 1:45,
3/22/2016 15:38,Fiat_Fiat_Punto__TÜV_NEU!!!!,privat,Angebot,950,kleinwagen,2001,manuell,60,punto,125000,3,benzin,fiat,nein,3/22/2016 0:00,0,87730,3/22/2016 15:38,
4/3/2016 18:51,Toyota_Avensis_2.0_D_4D_Executive_Diesel_Euro_4_Gruene_Umwelt.Top,privat,Angebot,5200,kombi,2004,manuell,116,avensis,150000,6,diesel,toyota,nein,4/3/2016 0:00,0,79395,4/5/2016 19:19,
3/20/2016 17:36,Opel_Mokka_1.4_Turbo_ecoFLEX_Start/Stop_Color_Inn...,privat,Angebot,20500,suv,2015,manuell,140,andere,10000,10,benzin,opel,nein,3/20/2016 0:00,0,65428,4/5/2016 19:47,
4/1/2016 20:47,Mercedes_Benz_E_Klasse_CDI__W_210__nur_190_TKM__Automatik__Diesel,privat,Angebot,3300,limousine,1999,automatik,116,e_klasse,150000,9,diesel,mercedes_benz,nein,4/1/2016 0:00,0,25873,4/5/2016 18:16,
3/25/2016 10:58,Mercedes_Benz_C_180_Exclusive,privat,Angebot,24500,limousine,2014,manuell,156,c_klasse,20000,7,benzin,mercedes_benz,nein,3/25/2016 0:00,0,91207,4/6/2016 11:45,
4/1/2016 5:02,M_Ausstattung_328i_coupe_e36,privat,Angebot,4444,,2016,,0,,150000,3,benzin,bmw,nein,4/1/2016 0:00,0,3238,4/7/2016 6:15,
4/4/2016 18:37,Volkswagen_Golf_Variant_1.4_Joker,privat,Angebot,500,kombi,1997,manuell,60,golf,150000,6,benzin,volkswagen,nein,4/4/2016 0:00,0,49082,4/6/2016 20:19,
3/12/2016 13:58,Bastler_oder_Export_!!!!!!,privat,Angebot,1000,kombi,1999,manuell,150,5er,5000,12,benzin,bmw,,3/12/2016 0:00,0,42289,3/12/2016 14:41,
3/5/2016 18:43,Fiat_Panda_1.2_Dynamic,privat,Angebot,3299,kleinwagen,2008,manuell,60,panda,90000,4,benzin,fiat,nein,3/5/2016 0:00,0,44866,4/7/2016 5:16,
3/13/2016 1:36,Volkswagen_Polo_1.6_TDI,privat,Angebot,10499,kleinwagen,2010,manuell,105,polo,90000,10,diesel,volkswagen,nein,3/13/2016 0:00,0,38179,4/6/2016 13:17,
3/16/2016 16:39,Peugeot_605_3.0_V6_Automatik_wenig_Kilometer,privat,Angebot,380,limousine,1997,automatik,170,andere,150000,2,benzin,peugeot,nein,3/16/2016 0:00,0,6116,4/6/2016 20:18,
3/12/2016 14:57,Seat_Ibiza__E___zu_verkaufen,privat,Angebot,150,kleinwagen,1993,manuell,45,,150000,4,benzin,seat,,3/12/2016 0:00,0,49525,3/23/2016 2:51,
3/17/2016 9:50,Fiat_500c_lounge_cabrio_1.2,privat,Angebot,9700,cabrio,2013,manuell,69,500,40000,1,benzin,fiat,nein,3/17/2016 0:00,0,63512,3/17/2016 10:44,
3/15/2016 23:52,Opel_Top_Zustand,privat,Angebot,1000,,2017,manuell,101,,150000,0,,opel,,3/15/2016 0:00,0,47799,3/16/2016 7:41,
4/3/2016 16:58,316i_compact,privat,Angebot,1800,kleinwagen,2000,manuell,77,3er,150000,8,benzin,bmw,,4/3/2016 0:00,0,74653,4/5/2016 16:46,
3/19/2016 16:41,BMW_318d_DPF_Touring,privat,Angebot,8700,kombi,2006,manuell,122,3er,150000,3,diesel,bmw,nein,3/19/2016 0:00,0,1108,3/19/2016 16:41,
3/9/2016 18:43,Gebrauchter_Opel_Astra_F_CC,privat,Angebot,300,,2000,manuell,0,astra,150000,2,benzin,opel,,3/9/2016 0:00,0,27755,3/24/2016 18:17,
3/7/2016 9:51,Mega_Primera_echter_Blickfang__19_Zoll_Tuev_1/17,privat,Angebot,1600,limousine,2000,manuell,150,primera,150000,9,benzin,nissan,nein,3/7/2016 0:00,0,12279,3/9/2016 6:45,
3/28/2016 12:29,Audi_A3_2.0_TDI_Sportback_5_Tuerer_Sportfahrwerk_Navi_Leder_SHZ,privat,Angebot,7599,limousine,2007,manuell,140,a3,150000,2,diesel,audi,,3/28/2016 0:00,0,35576,3/29/2016 19:29,
3/18/2016 20:41,Opel_Corsa_B_1_2_Tuev/Au_Neu__2.Hand_Scheckheft,privat,Angebot,990,kleinwagen,1997,manuell,61,corsa,150000,10,benzin,opel,nein,3/18/2016 0:00,0,66763,3/20/2016 5:47,
3/9/2016 21:25,Bmw_530d_2003_Bj,privat,Angebot,4200,limousine,2003,automatik,193,,150000,4,,bmw,nein,3/9/2016 0:00,0,35708,4/5/2016 16:47,
3/18/2016 18:51,Mercedes__Benz_E230_T_Limousine_Avantgarde,privat,Angebot,2000,limousine,1996,automatik,150,e_klasse,150000,9,benzin,mercedes_benz,,3/18/2016 0:00,0,78355,3/31/2016 5:46,
3/10/2016 23:52,Mitsubishi_Lancer_Kombi_1.6_Comfort,privat,Angebot,1900,kombi,2004,automatik,98,lancer,150000,9,benzin,mitsubishi,ja,3/10/2016 0:00,0,56766,4/6/2016 1:17,
3/17/2016 20:49,Peugoet_206_CC_Cabriolet_Bj:2004_Vollausstattung_Leder_Klima_AHK,privat,Angebot,2222,cabrio,2004,manuell,110,2_reihe,150000,8,benzin,peugeot,,3/17/2016 0:00,0,67112,4/7/2016 9:46,
3/27/2016 15:56,1_6Li_TÜV__bis_10_2017__ABS_Motor_Tiptop_in_gepflegtem_Zustand,privat,Angebot,1300,,2017,manuell,100,golf,150000,7,benzin,volkswagen,nein,3/27/2016 0:00,0,24143,4/5/2016 11:47,
3/11/2016 23:56,Skoda_Octavia_Combi_1.4_TSI_Best_of,privat,Angebot,12900,kombi,2012,manuell,122,octavia,30000,12,benzin,skoda,nein,3/11/2016 0:00,0,86157,4/5/2016 17:45,
3/9/2016 21:51,Volkswagen_Passat_2.0_5V_Family,privat,Angebot,2800,limousine,2005,manuell,131,passat,150000,1,benzin,volkswagen,nein,3/9/2016 0:00,0,21376,3/26/2016 12:44,
3/15/2016 22:56,Mercedes_Benz_C180_Classic___TÜV/AU_NEU,privat,Angebot,2790,limousine,1999,manuell,122,c_klasse,150000,0,benzin,mercedes_benz,,3/15/2016 0:00,0,49599,4/5/2016 16:45,
3/31/2016 20:45,Mercedes_Benz_W123_200D_mit_Austaschmaschine_vor_90.000_km,privat,Angebot,3700,limousine,1982,manuell,60,andere,150000,2,diesel,mercedes_benz,nein,3/31/2016 0:00,0,40468,4/4/2016 14:17,
4/3/2016 14:55,Volkswagen_Golf_2_GTD_1984_Originalzustand,privat,Angebot,1450,limousine,1984,manuell,69,golf,150000,1,diesel,volkswagen,nein,4/3/2016 0:00,0,76761,4/5/2016 14:15,
3/14/2016 17:37,Volvo_MK_76_E_2,privat,Angebot,8650,limousine,2009,manuell,109,c_reihe,125000,4,diesel,volvo,nein,3/14/2016 0:00,0,46325,4/6/2016 0:15,
3/8/2016 14:36,Lada_Samara,privat,Angebot,600,limousine,1990,manuell,65,samara,70000,0,benzin,lada,,3/8/2016 0:00,0,37345,4/6/2016 7:16,
3/22/2016 12:57,Nissan_Juke_1.6_n_tec,privat,Angebot,13350,kleinwagen,2014,manuell,117,juke,20000,1,benzin,nissan,nein,3/22/2016 0:00,0,46145,4/6/2016 1:44,
4/4/2016 11:36,Mazda_323_F,privat,Angebot,200,kleinwagen,1997,manuell,88,3_reihe,150000,5,benzin,mazda,nein,4/4/2016 0:00,0,7407,4/6/2016 12:17,
3/31/2016 10:53,Audi_A4_Avant_3.0_TDI_DPF_quattro_Ambiente,privat,Angebot,27700,kombi,2011,automatik,239,a4,100000,2,diesel,audi,nein,3/31/2016 0:00,0,34212,4/6/2016 3:44,
3/14/2016 21:48,Volkswagen_Polo,privat,Angebot,990,kleinwagen,1995,manuell,0,polo,150000,3,benzin,volkswagen,nein,3/14/2016 0:00,0,36110,4/6/2016 13:46,
3/8/2016 14:55,Skoda_Fabia_1.9_TDI_Comfort,privat,Angebot,1500,kombi,2000,manuell,101,fabia,150000,12,diesel,skoda,nein,3/8/2016 0:00,0,28832,3/17/2016 10:17,
3/14/2016 22:57,Biete_fahrbereiten_Opel_Corsa_City___Swing__Ersatzteilspender_,privat,Angebot,200,kleinwagen,1995,manuell,45,corsa,90000,5,benzin,opel,,3/14/2016 0:00,0,39261,4/7/2016 8:16,
3/5/2016 18:56,Renault_Clio_RS,privat,Angebot,5250,kleinwagen,2006,manuell,200,clio,150000,8,benzin,renault,nein,3/5/2016 0:00,0,85296,4/7/2016 3:46,
3/21/2016 18:49,Mitsubishi_Outlander_2.4_2WD,privat,Angebot,8400,limousine,2009,manuell,170,outlander,150000,12,benzin,mitsubishi,nein,3/21/2016 0:00,0,34246,4/6/2016 21:15,
3/12/2016 19:36,BMW_320d_DPF_Touring,privat,Angebot,10000,kombi,2006,manuell,163,3er,150000,3,diesel,bmw,nein,3/12/2016 0:00,0,83530,4/5/2016 13:45,
3/17/2016 11:55,Mercedes_Benz_Vito_CDL_113_Kasten,privat,Angebot,12500,bus,2012,manuell,100,vito,80000,6,diesel,mercedes_benz,ja,3/17/2016 0:00,0,13437,3/24/2016 3:46,
3/27/2016 16:39,Mazda_Demio_1.4,privat,Angebot,1600,bus,1999,manuell,0,andere,125000,3,benzin,mazda,nein,3/27/2016 0:00,0,12679,3/30/2016 21:44,
3/23/2016 17:53,Verkaufe_ein_BMW_1er_116i,privat,Angebot,5400,limousine,2005,manuell,115,1er,150000,10,benzin,bmw,nein,3/23/2016 0:00,0,63456,4/5/2016 22:18,
3/20/2016 10:39,Mercedes_Benz_Vito_115_CDI_Extralang_Mixto,privat,Angebot,6900,bus,2006,manuell,150,vito,150000,9,diesel,mercedes_benz,nein,3/20/2016 0:00,0,40591,4/6/2016 6:17,
3/14/2016 22:52,Mercedes_Benz_209_CDI_Sprinter_906.613,privat,Angebot,7500,bus,2008,manuell,0,sprinter,150000,10,diesel,mercedes_benz,nein,3/14/2016 0:00,0,63322,4/6/2016 20:45,
3/9/2016 13:50,Mercedes_Benz_Vito_109_CDI_Lang___Lkw_,privat,Angebot,3950,bus,2005,manuell,88,vito,150000,7,diesel,mercedes_benz,nein,3/9/2016 0:00,0,21509,3/9/2016 13:50,
4/6/2016 21:36,Smart_smart_forfour_softtouch_pulse_Panoramadach,privat,Angebot,3900,kleinwagen,2005,automatik,95,forfour,150000,6,benzin,smart,nein,4/6/2016 0:00,0,84085,4/6/2016 21:36,
3/20/2016 18:47,Audi_A6_2.7_//_Top_Zustand_//,privat,Angebot,0,,2017,manuell,170,a6,150000,9,,audi,nein,3/20/2016 0:00,0,53894,4/7/2016 2:17,
3/22/2016 13:50,Verkaufe_mein_VW_Lupo_als_Bastlerfahrzeug,privat,Angebot,0,,2016,,0,lupo,150000,0,,volkswagen,,3/22/2016 0:00,0,6112,3/22/2016 13:50,
3/26/2016 15:55,Golf_2_vr6,privat,Angebot,0,,1990,,174,golf,150000,0,,volkswagen,,3/26/2016 0:00,0,9599,4/6/2016 4:15,
3/17/2016 23:58,Opel_Astra_1_4l__Kombi__Klima__Scheckheft_TÜV_09/17,privat,Angebot,3490,kombi,2006,manuell,90,astra,150000,2,benzin,opel,nein,3/17/2016 0:00,0,23569,4/5/2016 11:43,
3/17/2016 12:37,Golf_7_GTI,privat,Angebot,21999,,2017,manuell,220,golf,60000,6,benzin,volkswagen,nein,3/17/2016 0:00,0,31547,4/6/2016 17:15,
3/29/2016 22:52,Volkswagen_Polo_1.4_DSG_GTI_5_tuerg_Klima_Navi_Top,privat,Angebot,11950,kleinwagen,2011,automatik,179,polo,100000,6,benzin,volkswagen,nein,3/29/2016 0:00,0,14167,4/6/2016 18:47,
3/21/2016 19:57,Fiat_500_C_1.2_Lounge,privat,Angebot,9990,cabrio,2013,manuell,69,500,30000,8,benzin,fiat,nein,3/21/2016 0:00,0,88299,4/6/2016 23:45,
3/11/2016 20:59,Mercedes_Benz_C_180_T_Kompressor_Automatik_BlueEFFICIENCY_...,privat,Angebot,12500,kombi,2008,automatik,156,c_klasse,125000,12,benzin,mercedes_benz,nein,3/11/2016 0:00,0,30966,3/20/2016 10:18,
4/1/2016 20:41,Mazda_626_Station_Wagon_TÜV_5/16,privat,Angebot,150,kombi,1999,manuell,116,6_reihe,150000,9,,mazda,,4/1/2016 0:00,0,84137,4/1/2016 20:41,
3/15/2016 21:38,Lancia_Phedra_2.2_Multijet_16v_DPF,privat,Angebot,12000,bus,2010,manuell,170,andere,90000,3,diesel,lancia,nein,3/15/2016 0:00,0,1309,4/7/2016 4:46,
4/3/2016 15:54,Audi_80_B3_TÜV_bis_6/17,privat,Angebot,650,,2017,manuell,75,80,150000,2,benzin,audi,ja,4/3/2016 0:00,0,24863,4/5/2016 15:16,
3/16/2016 19:58,VW_Passat_Kombi_H_Kennzeichen,privat,Angebot,3900,kombi,1910,manuell,90,passat,150000,0,benzin,volkswagen,,3/16/2016 0:00,0,88662,4/7/2016 5:45,
3/11/2016 12:56,Bmw_e61_525d_TÜV_07.2017_Sehr_guter_Zustand,privat,Angebot,5500,kombi,2004,automatik,163,5er,150000,7,diesel,bmw,nein,3/6/2016 0:00,0,45326,3/11/2016 21:45,
3/23/2016 14:44,Volkswagen_VW_Passat_in_Silber,privat,Angebot,2350,kombi,2004,manuell,0,passat,150000,1,,volkswagen,nein,3/23/2016 0:00,0,30926,3/29/2016 8:44,
3/28/2016 22:52,Volkswagen_Multivan_T4_TDI_Topstar,privat,Angebot,8500,bus,1998,manuell,102,transporter,150000,1,diesel,volkswagen,nein,3/28/2016 0:00,0,6179,4/5/2016 12:45,
3/19/2016 19:48,Hyundai_Coupé_FX_2_0,privat,Angebot,1490,coupe,2000,manuell,139,andere,80000,5,benzin,hyundai,nein,3/19/2016 0:00,0,6618,3/24/2016 15:46,
3/5/2016 18:57,Audi_a6_allroad,privat,Angebot,3500,,2018,manuell,180,a6,150000,6,diesel,audi,nein,3/5/2016 0:00,0,86956,4/5/2016 12:44,
3/27/2016 23:46,BMW_850_E_31,privat,Angebot,17550,coupe,1991,automatik,299,andere,150000,7,benzin,bmw,nein,3/27/2016 0:00,0,16341,4/6/2016 1:15,
3/11/2016 11:53,Volkswagen_Transporter_T5_DSG_Euro_5_mit_Aluheckrampe,privat,Angebot,18600,kombi,2011,automatik,140,transporter,90000,1,diesel,volkswagen,nein,3/11/2016 0:00,0,24114,4/5/2016 1:15,
3/11/2016 19:59,Smart_smart_roadster,privat,Angebot,3300,cabrio,2004,automatik,82,roadster,150000,6,benzin,smart,nein,3/11/2016 0:00,0,14089,3/13/2016 2:15,
3/5/2016 14:44,Ford_Kuga_2.0_TDCi_4x4_Aut._Individual,privat,Angebot,19399,suv,2012,automatik,163,kuga,80000,6,diesel,ford,nein,3/5/2016 0:00,0,34431,3/5/2016 18:44,
3/20/2016 18:47,OPEL_Corsa_B__Automatik_5_trg,privat,Angebot,666,kleinwagen,1995,automatik,60,,80000,11,,opel,,3/20/2016 0:00,0,63897,3/30/2016 11:46,
4/5/2016 2:01,Bmw_530_Diesel,privat,Angebot,6300,kombi,2005,automatik,0,,5000,0,diesel,bmw,,4/5/2016 0:00,0,82194,4/7/2016 10:17,
3/11/2016 9:55,Audi_A6_Avant_3.0_TDI_quattro,privat,Angebot,5399,kombi,2005,manuell,224,a6,150000,9,diesel,audi,ja,3/11/2016 0:00,0,94234,3/17/2016 15:47,
3/22/2016 18:38,Verkaufe__Familienauto,privat,Angebot,850,bus,1996,manuell,90,,125000,7,benzin,renault,,3/22/2016 0:00,0,99974,3/22/2016 18:38,
3/20/2016 20:50,Volkswagen_Golf_Variant_2.0_TDI_DPF_DSG_Highline,privat,Angebot,10500,kombi,2010,automatik,140,golf,150000,9,diesel,volkswagen,nein,3/20/2016 0:00,0,18337,4/1/2016 9:17,
3/25/2016 16:40,Chraysler_Voyeger_2_4,privat,Angebot,800,bus,2000,manuell,150,voyager,150000,6,benzin,chrysler,ja,3/25/2016 0:00,0,6366,4/6/2016 20:48,
3/21/2016 20:45,Audi_TT_RS_Coupe,privat,Angebot,35000,coupe,2009,manuell,340,tt,70000,7,benzin,audi,nein,3/21/2016 0:00,0,88131,3/25/2016 18:20,
3/22/2016 12:59,Toller_kleiner_Flitzer!,privat,Angebot,2700,kleinwagen,2006,manuell,68,aygo,125000,4,benzin,toyota,,3/22/2016 0:00,0,66126,4/4/2016 1:16,
3/6/2016 22:49,Volkswagen_Golf_CL,privat,Angebot,850,limousine,1989,manuell,69,golf,150000,11,benzin,volkswagen,nein,3/6/2016 0:00,0,95485,4/5/2016 17:16,
3/7/2016 23:39,schoenes_gepflegtes_bmw_5er,privat,Angebot,1400,limousine,1995,automatik,170,5er,150000,11,benzin,bmw,,3/7/2016 0:00,0,71563,3/16/2016 21:44,
3/15/2016 10:53,Peugeot_206_75_Presence,privat,Angebot,500,kleinwagen,1999,manuell,75,2_reihe,150000,3,benzin,peugeot,ja,3/15/2016 0:00,0,37154,3/26/2016 10:16,
3/15/2016 10:57,Smart_450_gelb_e_Fenster_CD_Radio_Facelift,privat,Angebot,1550,kleinwagen,2002,automatik,0,fortwo,150000,5,benzin,smart,,3/15/2016 0:00,0,24848,4/5/2016 20:46,
3/27/2016 15:43,Mercedes_Benz_SLK_32_AMG,privat,Angebot,18900,cabrio,2002,automatik,354,slk,90000,3,benzin,mercedes_benz,nein,3/27/2016 0:00,0,47906,4/7/2016 12:44,
3/10/2016 21:58,bmw_318i_ratte,privat,Angebot,750,kombi,1997,manuell,118,3er,150000,7,benzin,bmw,nein,3/10/2016 0:00,0,57250,3/15/2016 0:44,
3/25/2016 13:51,Langer_VW_T4_Caravelle_2_5_TDI_/TÜV:_02/17_/Klima_/7_Sitze_/AHK,privat,Angebot,3499,bus,1999,manuell,102,transporter,150000,10,diesel,volkswagen,,3/25/2016 0:00,0,61197,3/26/2016 23:47,
3/8/2016 14:25,Fiat_500_1.4_16V_Dualogic_S,privat,Angebot,9900,kleinwagen,2014,manuell,101,500,30000,3,benzin,fiat,nein,3/8/2016 0:00,0,65589,3/11/2016 9:17,
3/26/2016 10:43,Volkswagen_Golf_1.9_TDI_Edition,privat,Angebot,3900,limousine,2002,manuell,101,golf,150000,1,diesel,volkswagen,nein,3/26/2016 0:00,0,55278,3/29/2016 12:16,
3/19/2016 10:50,Auto_BMW_316,privat,Angebot,450,limousine,2000,automatik,0,,5000,0,,bmw,ja,3/19/2016 0:00,0,67547,3/19/2016 10:50,
3/22/2016 9:37,Tausche_T4_Caravelle_Eurovan_US_2.5l_Automatik_California,privat,Angebot,0,bus,1996,automatik,110,transporter,150000,0,benzin,volkswagen,nein,3/22/2016 0:00,0,9235,3/23/2016 16:22,
3/11/2016 13:49,Audi_A5_Cabrio_2.0_TFSI,privat,Angebot,19900,cabrio,2010,manuell,211,a5,90000,2,benzin,audi,nein,3/11/2016 0:00,0,67547,4/7/2016 9:45,
3/24/2016 12:55,Nissan_Qashqai_tekna_150ps_4×4_2Hand_Vollausstattung_leder_navi,privat,Angebot,11500,suv,2007,manuell,150,,150000,4,diesel,nissan,nein,3/24/2016 0:00,0,45891,4/7/2016 4:45,
3/22/2016 17:31,Triumph_Spitfire_MK_IV___H_Zulassung/orig.61.000_KM/Gutachten,privat,Angebot,10950,cabrio,1979,manuell,69,,70000,1,benzin,sonstige_autos,,3/22/2016 0:00,0,61381,4/7/2016 14:30,
3/22/2016 23:48,Familienauto___Scheckheftgepflegt,privat,Angebot,2299,kombi,2003,manuell,68,fabia,150000,4,benzin,skoda,nein,3/22/2016 0:00,0,48429,4/7/2016 2:46,
3/17/2016 14:51,Mercedes_Benz_CLK_320_Coupe_Elegance_Automatik_Leder,privat,Angebot,2950,coupe,1998,automatik,218,clk,150000,7,benzin,mercedes_benz,nein,3/17/2016 0:00,0,61137,3/21/2016 19:17,
3/30/2016 13:06,Volkswagen_Golf_Variant_2.0_TDI_Comfortline,privat,Angebot,5900,kombi,2008,manuell,140,golf,150000,7,diesel,volkswagen,nein,3/30/2016 0:00,0,65428,3/30/2016 22:43,
3/27/2016 16:25,BMW_318d_DPF_Touring_NAVI_Alufelgen_18_Zoll,privat,Angebot,9500,kombi,2010,manuell,143,3er,150000,1,diesel,bmw,nein,3/27/2016 0:00,0,56170,3/29/2016 13:29,
3/17/2016 18:51,BMW_335i_Touring_Aut.,privat,Angebot,17999,kombi,2006,automatik,306,3er,50000,12,benzin,bmw,nein,3/17/2016 0:00,0,12101,4/7/2016 6:16,
3/21/2016 10:51,Hyundai_Accent___Tausch_moegl._Golf_4__Passat_oder_Bmw___TÜV_2018,privat,Angebot,0,,2018,,0,andere,150000,0,benzin,hyundai,,3/21/2016 0:00,0,39112,4/6/2016 4:46,
4/3/2016 22:58,Biete_VW_Lupo_1.2_TDI_3L_in_Schwarz_Tausch_gegen_Cabrio,privat,Angebot,2600,kleinwagen,2000,automatik,68,lupo,150000,6,diesel,volkswagen,nein,4/3/2016 0:00,0,90411,4/3/2016 23:44,
3/23/2016 3:36,Audi_A3_8P_1.6Fsi_Ambition,privat,Angebot,6000,kleinwagen,2006,manuell,116,a3,150000,10,benzin,audi,nein,3/23/2016 0:00,0,59192,4/5/2016 4:16,
3/13/2016 19:46,Opel_Astra_2.0_Turbo_Klasen_Motors,privat,Angebot,7990,limousine,2004,manuell,292,astra,150000,7,benzin,opel,nein,3/13/2016 0:00,0,46047,4/6/2016 18:18,
3/21/2016 20:41,Mercedes_A_Klasse,privat,Angebot,999,,2000,automatik,101,a_klasse,150000,0,benzin,mercedes_benz,,3/21/2016 0:00,0,39615,4/6/2016 23:45,
4/4/2016 14:47,Nicht_schoen__aber_guenstig,privat,Angebot,500,limousine,1998,automatik,63,lanos,125000,5,benzin,daewoo,,4/4/2016 0:00,0,90766,4/6/2016 16:16,
3/13/2016 20:42,Volkswagen_Sharan_1.9_TDI_Comfortline__Sithz.AHK__7_Sitzer,privat,Angebot,2850,bus,2001,manuell,116,sharan,150000,5,diesel,volkswagen,nein,3/13/2016 0:00,0,21339,3/25/2016 15:19,
3/26/2016 8:36,Audi_A4_b6_8e_V6_Limosine_Tuning/Tausch,privat,Angebot,1,limousine,2003,automatik,170,,150000,5,benzin,audi,nein,3/26/2016 0:00,0,26386,4/3/2016 19:47,
